price,latitude,longitude,bathrooms,status,furnished_status
15500000.0,19.07906913757324,72.90797424316406,2.0,1.0,1.0
20000000.0,19.21381568908692,72.85486602783203,2.0,1.0,0.0
15000000.0,19.233531951904297,72.83919525146484,2.0,1.0,0.0
22000000.0,19.2420124,72.8559055,2.0,1.0,-1.0
17000000.0,19.0516535,72.8689942,2.0,1.0,1.0
31600000.0,19.1384391784668,72.81218719482422,2.0,1.0,0.0
16500000.0,19.0327987670898,72.896354675293,2.0,1.0,0.0
27500000.0,19.038438,72.84199090000001,2.0,1.0,1.0
15000000.0,19.169193267822266,72.86290740966797,3.0,1.0,0.0
7200000.0,19.2099437,72.83086920000001,2.0,1.0,0.0
13000000.0,19.149901,72.931134,2.0,1.0,0.0
13500000.0,19.15896,72.93373000000001,2.0,1.0,-1.0
4600000.0,19.21339,72.93141999999999,2.0,1.0,1.0
25000000.0,19.09080696105957,72.90766906738281,2.0,1.0,0.0
17500000.0,19.05128,72.89050999999999,2.0,1.0,2.0
27500000.0,19.051380157470703,72.86726379394531,2.0,1.0,2.0
19500000.0,19.119171142578125,72.86416625976562,2.0,1.0,2.0
18500000.0,19.057437,72.905785,2.0,-1.0,0.0
22500000.0,19.1746739,72.94310379999999,3.0,-1.0,1.0
13000000.0,19.0908063,72.90766690000001,2.0,1.0,0.0
9000000.0,19.30187227,72.87400382,3.0,1.0,-1.0
26000000.0,19.237241,72.84132779999999,2.0,1.0,-1.0
9000000.0,19.28217,72.87654,2.0,1.0,2.0
23900000.0,19.06464195251465,72.89200592041016,3.0,1.0,1.0
14000000.0,19.1711831,72.9350963,2.0,1.0,-1.0
14500000.0,19.256099,72.852924,2.0,1.0,0.0
9900000.0,19.21398162841797,72.85509490966797,3.0,1.0,1.0
20000000.0,19.1288105,72.84658759999999,2.0,1.0,-1.0
19000000.0,19.17298506,72.86975392,3.0,-1.0,0.0
16500000.0,19.151251663483897,72.9404746361464,2.0,1.0,-1.0
18000000.0,19.105027,72.886884,2.0,1.0,1.0
22500000.0,19.20771,72.86777,2.0,-1.0,0.0
25000000.0,19.0495063,72.888042,2.0,1.0,-1.0
17000000.0,19.158664,72.94725240000001,2.0,1.0,-1.0
12000000.0,19.255380630493164,72.85381317138672,2.0,1.0,1.0
25000000.0,19.05861,72.84431,2.0,-1.0,0.0
7800000.0,19.26231203,72.87409673,2.0,1.0,-1.0
11000000.0,19.221725463867188,72.83316802978516,2.0,1.0,0.0
40000000.0,19.0013826,72.84845279999999,2.0,1.0,-1.0
23500000.0,19.25231421,72.85078722,3.0,1.0,-1.0
19000000.0,19.1618709564209,72.83536529541016,2.0,1.0,0.0
13400000.0,19.10005168,72.88491275,2.0,-1.0,0.0
20300000.0,18.9249211,72.82972240000001,3.0,-1.0,0.0
10000000.0,19.2756329671536,72.87159637891241,2.0,1.0,-1.0
18000000.0,18.96991,72.82763,2.0,1.0,0.0
17500000.0,19.196454,72.87059351452841,2.0,1.0,-1.0
14900000.0,19.1657808,72.934534,2.0,-1.0,1.0
20000000.0,19.028609,72.8794,2.0,1.0,-1.0
29000000.0,19.046411,72.91576500000001,3.0,1.0,-1.0
7000000.0,19.29281178,72.86665518,2.0,1.0,-1.0
14400000.0,19.115683,72.90400600000001,2.0,1.0,-1.0
40000000.0,19.026734,72.85534100000001,3.0,1.0,2.0
16500000.0,19.1595755,72.9465747,2.0,-1.0,0.0
13500000.0,19.062289,72.9100105,2.0,1.0,-1.0
28000000.0,19.159008026123047,72.86927032470703,2.0,1.0,2.0
15000000.0,19.07906913757324,72.90797424316406,2.0,-1.0,0.0
22500000.0,19.17100978,72.87098943,2.0,1.0,-1.0
34000000.0,19.080942153930664,72.89234161376953,3.0,1.0,1.0
30000000.0,19.03975486755371,72.86038208007812,2.0,1.0,2.0
16500000.0,19.220612,72.864144,2.0,1.0,-1.0
14900000.0,19.16664,72.95915,2.0,1.0,-1.0
26000000.0,18.9774616,72.8293978,2.0,1.0,-1.0
16500000.0,19.1718027,72.9584312,2.0,1.0,-1.0
16500000.0,19.11730194091797,72.88404083251953,3.0,1.0,2.0
31500000.0,19.1328995,72.8318939,2.0,1.0,-1.0
19000000.0,19.1476838975787,72.9345592459361,2.0,1.0,-1.0
14500000.0,19.104650497436523,72.9317855834961,2.0,1.0,0.0
33000000.0,19.209567,72.86997099999999,3.0,1.0,-1.0
15000000.0,19.040233,72.8601801,2.0,1.0,2.0
13500000.0,19.21649932861328,72.8341293334961,3.0,1.0,2.0
32500000.0,18.9991177205932,72.8448386426703,2.0,1.0,-1.0
16500000.0,19.10265422,72.88645864,2.0,1.0,-1.0
13000000.0,19.1110345,72.9239095,2.0,-1.0,0.0
50000000.0,19.0166667,72.8166667,2.0,1.0,1.0
30000000.0,19.13555213,72.82129389,3.0,1.0,-1.0
25000000.0,19.19405855,72.836282,3.0,1.0,-1.0
17000000.0,19.133092,72.93475,2.0,-1.0,0.0
4500000.0,19.40532875061035,72.78827667236328,2.0,1.0,1.0
5500000.0,19.39953994750977,72.86042022705078,2.0,1.0,0.0
7000000.0,19.378591537475582,72.82752990722656,2.0,1.0,0.0
22000000.0,19.1590077,72.86927109999999,2.0,1.0,-1.0
11800000.0,19.14533,72.84138,2.0,1.0,-1.0
55000000.0,19.02669906616211,72.85302734375,3.0,1.0,1.0
20000000.0,19.09698958,72.88535274,2.0,-1.0,-1.0
16500000.0,19.16265,72.88384,3.0,1.0,2.0
11000000.0,19.18897247314453,72.82200622558594,2.0,1.0,2.0
29000000.0,19.128953,72.9298045,2.0,1.0,-1.0
24000000.0,19.22184,72.84352,3.0,1.0,0.0
12000000.0,19.202279,72.82840999999999,2.0,-1.0,2.0
22000000.0,19.191842,72.83458123,3.0,-1.0,0.0
22500000.0,19.17788452,72.87285698,3.0,1.0,-1.0
11500000.0,19.058354100000003,72.8802798,2.0,-1.0,0.0
15000000.0,19.170591,72.937278,2.0,-1.0,0.0
26500000.0,19.073390300000003,72.8654319,2.0,1.0,-1.0
17000000.0,19.21815,72.81591999999999,3.0,1.0,1.0
35000000.0,19.100385665893555,72.8504638671875,3.0,1.0,0.0
14500000.0,19.378591537475582,72.82752990722656,4.0,1.0,2.0
35000000.0,19.40499415,72.82349258,3.0,1.0,-1.0
33500000.0,19.123709,72.89286700000001,3.0,-1.0,1.0
12000000.0,19.18045,72.94293,2.0,1.0,-1.0
12500000.0,19.1296705,72.931658,2.0,-1.0,0.0
26000000.0,19.0995866,72.8848725,3.0,1.0,-1.0
19000000.0,19.1077728874082,72.89723402507059,2.0,1.0,-1.0
28000000.0,19.01751708984375,72.84711456298828,3.0,1.0,0.0
16000000.0,19.16918563842773,72.9357681274414,2.0,1.0,0.0
35000000.0,19.0327996,72.89635679999999,2.0,0.0,-1.0
9000000.0,19.28217,72.87654,2.0,1.0,-1.0
42600000.0,19.1086461,72.83470729999999,3.0,1.0,1.0
16000000.0,19.1889733,72.8220064,2.0,1.0,-1.0
21000000.0,19.1480618,72.82560959999999,2.0,1.0,-1.0
48500000.0,19.06525,72.82324,2.0,1.0,1.0
15000000.0,19.1242932,72.9212788,2.0,1.0,-1.0
19900000.0,19.21305274963379,72.81889343261719,3.0,-1.0,0.0
22000000.0,19.201963600000003,72.8578543,2.0,1.0,-1.0
12700000.0,19.1746739,72.94310379999999,2.0,1.0,1.0
32500000.0,19.129006,72.83744300000001,4.0,1.0,-1.0
17000000.0,19.08565,72.90822,2.0,1.0,0.0
19000000.0,19.1733748299616,72.8684461800584,2.0,1.0,-1.0
35000000.0,19.1633712605906,72.9410497959207,3.0,1.0,-1.0
24000000.0,19.21404838562012,72.85497283935547,4.0,1.0,1.0
14500000.0,19.04267,72.87111,2.0,1.0,1.0
26500000.0,19.070470809936523,72.84949493408203,2.0,-1.0,0.0
38300000.0,19.1629924,72.83930190000001,3.0,-1.0,0.0
18800000.0,19.17788452,72.87285698,2.0,1.0,-1.0
20800000.0,19.12998,72.933221,2.0,1.0,-1.0
20000000.0,19.177220805592,72.8705878488227,2.0,1.0,-1.0
19500000.0,19.25393295288086,72.86724853515625,3.0,-1.0,0.0
23000000.0,19.12842,72.81988,2.0,1.0,0.0
22000000.0,19.1595755,72.9465747,2.0,1.0,-1.0
20000000.0,19.1489315032959,72.84001922607422,2.0,1.0,2.0
35000000.0,18.9794658,72.82926309999999,2.0,1.0,-1.0
55300000.0,19.1210474171554,72.9175910576415,3.0,1.0,-1.0
32500000.0,19.191842,72.83458123,4.0,-1.0,0.0
29500000.0,19.214155,72.872227,3.0,-1.0,1.0
47000000.0,18.914451599121094,72.82052612304688,2.0,1.0,0.0
16000000.0,19.0899142203998,72.916868452269,2.0,1.0,-1.0
26000000.0,19.16257,72.938078,4.0,1.0,-1.0
23500000.0,19.13792563,72.82182797,2.0,1.0,-1.0
32500000.0,19.157350540161133,72.95073699951172,3.0,1.0,1.0
18000000.0,19.259706,72.86356629999999,2.0,1.0,-1.0
46000000.0,18.9963055,72.8253969,2.0,1.0,-1.0
19000000.0,19.1183192,72.8378676,2.0,1.0,-1.0
16500000.0,19.115297,72.839762,2.0,1.0,-1.0
16500000.0,19.11913108825684,72.86412048339844,2.0,1.0,0.0
20000000.0,19.079998016357425,72.85449981689453,2.0,-1.0,0.0
19000000.0,19.032798767089844,72.89635467529297,2.0,1.0,1.0
33000000.0,19.13832,72.81002,2.0,1.0,-1.0
7200000.0,19.21404838562012,72.85525512695312,2.0,1.0,2.0
21500000.0,19.14724,72.84012,2.0,1.0,1.0
20000000.0,19.1741063832625,72.87221706723409,2.0,1.0,-1.0
15500000.0,19.2050017,72.86927109999999,3.0,1.0,1.0
16000000.0,19.25006,72.84921,2.0,-1.0,1.0
15000000.0,19.18474407452468,72.83814964341965,2.0,1.0,2.0
19500000.0,19.16882705688477,72.93821716308594,2.0,1.0,2.0
40000000.0,19.11918830871582,72.8646240234375,2.0,1.0,1.0
14300000.0,19.166696,72.937422,2.0,1.0,-1.0
29000000.0,19.1345125,72.86339834,3.0,1.0,-1.0
25000000.0,19.04720115661621,72.87222290039062,2.0,1.0,0.0
22000000.0,19.11559447,72.90996700000001,2.0,1.0,-1.0
33000000.0,19.2248756,72.86314300000001,3.0,-1.0,0.0
15200000.0,19.180237,72.85541490000001,2.0,1.0,1.0
22900000.0,19.147269,72.848351,3.0,-1.0,0.0
36500000.0,19.07907,72.907976,3.0,1.0,0.0
50000000.0,18.9918227986647,72.841247747115,2.0,1.0,-1.0
22000000.0,19.1055278,72.897757,2.0,1.0,-1.0
18500000.0,19.07907,72.907976,2.0,1.0,1.0
49500000.0,19.096529,72.851435,3.0,1.0,-1.0
9500000.0,19.209943771362305,72.83087158203125,2.0,1.0,2.0
24000000.0,19.137866,72.83564770000001,2.0,1.0,-1.0
15900000.0,19.149900436401367,72.93113708496094,2.0,1.0,1.0
13000000.0,19.1499462,72.9422345,2.0,1.0,-1.0
13500000.0,19.233531951904297,72.83919525146484,3.0,1.0,0.0
19500000.0,19.1297376,72.8291555,2.0,1.0,2.0
29500000.0,19.0815087,72.8376755,2.0,1.0,-1.0
17500000.0,19.1224809,72.8454287,2.0,1.0,-1.0
30000000.0,19.0327996,72.89635679999999,2.0,1.0,-1.0
15000000.0,19.0327996,72.89635679999999,2.0,1.0,1.0
15000000.0,19.242420196533203,72.84773254394531,2.0,1.0,1.0
13000000.0,19.2273315,72.8637286,2.0,1.0,0.0
10000000.0,19.3047794,72.8604097,2.0,1.0,-1.0
15800000.0,19.119367599487305,72.86443328857422,2.0,1.0,1.0
24000000.0,19.2038262,72.86918990000001,2.0,-1.0,0.0
7300000.0,19.282169342041016,72.87654113769531,2.0,1.0,0.0
4500000.0,19.205707550048828,72.8320541381836,2.0,1.0,1.0
15000000.0,19.209943771362305,72.83087158203125,2.0,1.0,2.0
42500000.0,19.028728485107425,72.84416198730469,4.0,1.0,2.0
23500000.0,19.1629924,72.83930190000001,3.0,-1.0,0.0
13600000.0,19.210253,72.836714,2.0,-1.0,0.0
17000000.0,19.1384391784668,72.81218719482422,2.0,1.0,1.0
24500000.0,19.1743133403834,72.838189899349,3.0,1.0,-1.0
30000000.0,19.1982149,72.8447853,3.0,1.0,-1.0
17500000.0,19.217309263073,72.8705672146112,2.0,1.0,-1.0
15100000.0,19.19038,72.83293,2.0,-1.0,0.0
26000000.0,19.046912,72.90759,2.0,-1.0,0.0
7100000.0,19.153299,72.88662099999999,2.0,1.0,-1.0
16000000.0,19.062699,72.892612,3.0,1.0,-1.0
23000000.0,19.119178771972656,72.86463928222656,2.0,1.0,1.0
22600000.0,19.191842,72.83458123,3.0,-1.0,0.0
13200000.0,19.213054,72.81889100000001,2.0,-1.0,0.0
17100000.0,19.152833,72.93755,2.0,-1.0,0.0
15300000.0,19.068051,72.89605,2.0,-1.0,0.0
16000000.0,19.1981206009705,72.8781756998955,3.0,1.0,-1.0
23000000.0,19.2056827545166,72.83207702636719,3.0,1.0,0.0
38500000.0,19.0815087,72.8376755,2.0,1.0,-1.0
48000000.0,19.0051754,72.8498377,3.0,1.0,-1.0
20500000.0,19.10919095,72.88469140000001,2.0,1.0,-1.0
20000000.0,19.0495063,72.888042,2.0,1.0,-1.0
31900000.0,19.174673080444336,72.94310760498047,3.0,-1.0,0.0
18000000.0,19.057437,72.905785,2.0,-1.0,0.0
32500000.0,19.13855469,72.82562324,3.0,1.0,-1.0
22500000.0,19.191842,72.83458123,2.0,-1.0,0.0
20000000.0,19.147872924804688,72.84236907958984,2.0,1.0,2.0
44400000.0,19.059112,72.907012,4.0,-1.0,0.0
23500000.0,19.21458019,72.87133267,2.0,1.0,-1.0
17500000.0,19.18234166666669,72.85609000000001,2.0,1.0,-1.0
15200000.0,19.058647,72.879248,2.0,1.0,-1.0
22500000.0,19.233531951904297,72.83919525146484,3.0,1.0,1.0
17000000.0,19.21769,72.85308,2.0,1.0,1.0
51500000.0,19.13844,72.812187,3.0,1.0,-1.0
20000000.0,19.168995,72.953882,2.0,1.0,-1.0
38000000.0,19.0158306,72.82939209999999,2.0,1.0,0.0
16500000.0,19.2099437,72.83086920000001,2.0,1.0,1.0
13799999.0,19.259015,72.854824,2.0,-1.0,0.0
17500000.0,19.11623764038086,72.88607025146484,2.0,1.0,1.0
28000000.0,19.20792579650879,72.84199523925781,3.0,1.0,1.0
14000000.0,19.29274666666669,72.8713433333333,3.0,1.0,-1.0
15000000.0,19.20157681,72.82419475,2.0,1.0,-1.0
29000000.0,19.210841,72.8755987441594,3.0,1.0,-1.0
50000000.0,19.0290111,72.8451757,3.0,1.0,2.0
25000000.0,18.992520000000003,72.84716,2.0,1.0,2.0
46300000.0,19.1714,72.940339,3.0,-1.0,1.0
29700000.0,19.015415,72.86014899999999,3.0,1.0,-1.0
18000000.0,19.195988,72.868512,2.0,-1.0,0.0
13500000.0,19.146211624145508,72.8534927368164,2.0,1.0,1.0
3500000.0,19.28998,72.79180799999999,2.0,1.0,0.0
12500000.0,19.2783121,72.8580188,3.0,1.0,-1.0
8500000.0,19.2139892578125,72.85503387451172,2.0,1.0,0.0
46500000.0,19.006180342037,72.8286779623475,3.0,1.0,-1.0
21500000.0,19.10456085205078,72.84928894042969,2.0,1.0,0.0
5700000.0,19.3674262994951,72.820708,2.0,1.0,-1.0
17800000.0,19.046604,72.90821600000001,2.0,-1.0,0.0
